Region,Item_Code,Item,first_sale_date,last_sale_date,mean_demand,std_demand,cv,demand_count,total_periods,adi,Category,seasonality_score,final_category,ABC_classification
IND,10450200,24V DC SOLENOID VALVE,04-01-2023,03-01-2025,2.285714286,1.204387583,0.277644231,14,24,1.714285714,Intermittent,0.957782352,Intermittent,C
IND,10450460,GASKET SEPARATOR ELEMENT,04-01-2023,03-01-2025,12.13636364,9.316117394,0.58924071,22,24,1.090909091,Erratic,0.673605592,Erratic,C
IND,10450520,HOSE WITH METALLIC BELLOW 32NB,04-01-2023,02-01-2025,2.125,0.991031209,0.217498764,8,23,2.875,Intermittent,0.915381047,Intermittent,C
IND,10451050,ELEMENT SEPARATOR 317 CFM1,04-01-2023,03-01-2025,319.25,72.30686419,0.051297623,24,24,1,Smooth,1.205415848,Seasonal,A
IND,10451120,O-RING ID55.5 X 3.5,04-01-2023,03-01-2025,132.7083333,53.39718212,0.161897554,24,24,1,Smooth,1.26925296,Seasonal,B
IND,10451270,ELEMENT-PIPE COUPLING 2 1/2,04-01-2023,03-01-2025,24.08695652,14.81066275,0.37808124,23,24,1.043478261,Smooth,1.034960165,Seasonal,C
IND,10451500,O-RING ID47.2 X 3.5,04-01-2023,03-01-2025,164.0833333,78.15420469,0.226869313,24,24,1,Smooth,1.212568116,Seasonal,B
IND,10452250,ELEMENT SEPERATOR 400 CFM,04-01-2023,03-01-2025,42.41666667,13.68882968,0.10415007,24,24,1,Smooth,0.67588524,Smooth,A
IND,10453920,O-RING ID69.4 X 3.5,04-01-2023,03-01-2025,77.58333333,34.94581727,0.202886679,24,24,1,Smooth,0.598423465,Smooth,C
IND,10454350,"ELEMENT, SEPERATOR,2016TS HOR",04-01-2023,03-01-2025,37,13.21395836,0.127544701,24,24,1,Smooth,1.192917917,Seasonal,A
IND,10454600,ELEMENT; SEPARATOR E25-425HP,04-01-2023,09-01-2024,1.2,0.447213595,0.138888889,5,18,3.6,Intermittent,1.236393178,Intermittent,B
IND,10454870,O-RING ID80.0 X 2.5,04-01-2023,03-01-2025,16.17391304,10.34255188,0.408907625,23,24,1.043478261,Smooth,0.843785788,Smooth,C
IND,10461090,ADAPTER NUT -PR.SWITCH,04-01-2023,06-01-2024,11.14285714,16.45629131,2.181076046,7,15,2.142857143,Lumpy,1.32415705,Lumpy,C
IND,10461170,HOSE NYLON,04-01-2023,11-01-2023,2.5,2.121320344,0.72,2,8,4,Lumpy,1.324183959,NC,C
IND,12400002,ELEMENT PRE FILTER  - 0018,04-01-2023,03-01-2025,13.16666667,4.517277621,0.117706889,24,24,1,Smooth,0.646979753,Smooth,B
IND,12400003,ELEMENT PRE FILTER-0009,04-01-2023,03-01-2025,5.260869565,3.222328228,0.375166873,23,24,1.043478261,Smooth,0.688509988,Smooth,B
IND,12400004,ELEMENT PRE FILTER-0012,04-01-2023,03-01-2025,6.541666667,3.120467728,0.227542523,24,24,1,Smooth,1.06838222,Seasonal,B
IND,12400006,ELEMENT PRE FILTER - 0027,04-01-2023,03-01-2025,42.625,13.86522864,0.105809652,24,24,1,Smooth,0.581449429,Smooth,A
IND,12400007,ELEMENT PRE FILTER - 0036,04-01-2023,03-01-2025,15.125,11.17961071,0.546339493,24,24,1,Erratic,1.227120833,Seasonal,A
IND,12400008,ELEMENT PRE FILTER - 0048,04-01-2023,03-01-2025,12.375,6.034772428,0.237810694,24,24,1,Smooth,1.097303538,Seasonal,A
IND,12400009,ELEMENT PREFILTER-0072,04-01-2023,03-01-2025,11.45833333,4.916513139,0.18410751,24,24,1,Smooth,0.932481185,Smooth,A
IND,12400012,ELEMENT FINE FILTER - 0012,04-01-2023,03-01-2025,5.875,3.327258958,0.320743205,24,24,1,Smooth,0.985819081,Smooth,B
IND,12400013,ELEMENT FINE FILTER - 0018,04-01-2023,03-01-2025,10.66666667,3.595488316,0.113620924,24,24,1,Smooth,0.708418508,Smooth,B
IND,12400014,ELEMENT FINE FILTER - 0027,04-01-2023,03-01-2025,34.25,13.52373115,0.155909258,24,24,1,Smooth,0.682805579,Smooth,A
IND,12400015,ELEMENT FINE FILTER - 0036,04-01-2023,03-01-2025,13.625,9.990484603,0.537650542,24,24,1,Erratic,1.244391629,Seasonal,A
IND,12400016,ELEMENT FINE FILTER - 0048,04-01-2023,03-01-2025,10.91666667,6.261800454,0.329017008,24,24,1,Smooth,1.258832937,Seasonal,A
IND,12400017,ELEMENT FINE FILTER - 0072,04-01-2023,03-01-2025,8.541666667,4.232166335,0.245493624,24,24,1,Smooth,1.061112035,Seasonal,A
IND,12400019,ELEMENT FINE FILTER - 0108,04-01-2023,03-01-2025,5.304347826,3.267397945,0.379437346,23,24,1.043478261,Smooth,0.605662187,Smooth,A
IND,12400023,ELEMENT CARBON FILTER-0018,04-01-2023,03-01-2025,4.166666667,2.31566812,0.308869565,24,24,1,Smooth,0.728031613,Smooth,B
IND,12400024,ELEMENT CARBON FILTER-0027,04-01-2023,03-01-2025,10,5.141476695,0.264347826,24,24,1,Smooth,0.71705161,Smooth,B
IND,12400026,ELEMENT CARBON FILTER -0072,04-01-2023,01-01-2025,3.052631579,1.957143162,0.411051658,19,22,1.157894737,Smooth,0.744063704,Smooth,B
IND,12400028,ELEMENT PF19(AG-0003-FF),04-01-2023,03-01-2025,2.571428571,1.502379066,0.341358025,21,24,1.142857143,Smooth,0.623327392,Smooth,C
IND,12400029,ELEMENT PF36(AG-0006-FF),04-01-2023,03-01-2025,6.541666667,3.753018109,0.329142906,24,24,1,Smooth,1.012315642,Seasonal,B
IND,12400031,ELEMENT FF19(AG-003-SMF),04-01-2023,03-01-2025,2.333333333,1.371988681,0.345738295,18,24,1.333333333,Intermittent,1.072262088,Seasonal,C
IND,12400032,ELEMENT FF36(AG-0006-SMF),04-01-2023,03-01-2025,4.75,3.638561589,0.586775864,24,24,1,Erratic,1.032283501,Seasonal,B
IND,12400052,ELEMENT PREFILTER - 0108,04-01-2023,03-01-2025,5.625,3.727833034,0.439205582,24,24,1,Smooth,0.683553852,Smooth,A
IND,12400053,ELEMENT CARBON FILTER - 0048,04-01-2023,03-01-2025,3.545454545,2.789901393,0.619204158,22,24,1.090909091,Erratic,1.054516366,Seasonal,B
IND,12400054,ELEMENT CARBON FILTER - 0108,04-01-2023,02-01-2025,1.714285714,0.994490316,0.336538462,14,23,1.642857143,Intermittent,1.023772225,Intermittent,B
IND,12400208,ELEMENT PF 0144 - MAKE:UF,04-01-2023,03-01-2025,2.80952381,2.65742446,0.894656708,21,24,1.142857143,Erratic,1.309370985,Seasonal,B
IND,12400216,ELEMENT FF 0432 - MAKE:UF,04-01-2023,06-01-2024,1.666666667,1.154700538,0.48,3,15,5,Intermittent,0.460018141,NC,C
IND,12400219,ELEMENT CF 0048 - MAKE:UF,04-01-2023,03-01-2025,2.857142857,3.338091842,1.365,7,24,3.428571429,Lumpy,1.348116161,Lumpy,C
IND,12400419,EG11-15 4000 HRS KIT AUS/DOM,04-01-2023,03-01-2025,86.58333333,26.7401614,0.095380467,24,24,1,Smooth,1.219127756,Seasonal,A
IND,12400422,EG18-22 4000 HRS KIT AUS/DOM,04-01-2023,03-01-2025,247.7916667,89.59764126,0.130743395,24,24,1,Smooth,1.061918211,Seasonal,A
IND,12400426,EG37-45 4000 HRS KIT AUS/DOM,04-01-2023,03-01-2025,59.79166667,20.0910518,0.112907821,24,24,1,Smooth,1.025729283,Seasonal,A
IND,12400429,EG55 4000 HRS KIT AUS/DOM,04-01-2023,03-01-2025,13.79166667,5.808383496,0.177368732,24,24,1,Smooth,1.077599424,Seasonal,A
IND,12400593,EG11-15 8000HRS VALVE KIT DOM,04-01-2023,03-01-2025,2.65,1.460893742,0.303910363,20,24,1.2,Smooth,1.203616444,Seasonal,B
IND,12400594,EG18-22 8000HRS VALVE KIT DOM,04-01-2023,03-01-2025,3.235294118,2.411675034,0.555661157,17,24,1.411764706,Lumpy,0.641238928,Lumpy,B
IND,12400595,EG11-15 8000HRS R01 VALVEKIT D,04-01-2023,03-01-2025,5.19047619,5.016164348,0.933961788,21,24,1.142857143,Erratic,0.59759677,Erratic,B
IND,12400596,EG18-22 8000HRS R01 VALVE KIT,04-01-2023,03-01-2025,9.208333333,5.437224089,0.348652193,24,24,1,Smooth,1.133294425,Seasonal,A
IND,12400597,EG30 8000HRS VALVE KIT DOM,04-01-2023,03-01-2025,3.736842105,2.023256596,0.293151712,19,24,1.263157895,Smooth,0.913287451,Smooth,B
IND,12400599,EG37 8000HRS VALVE KIT DOM,04-01-2023,03-01-2025,5,3.587417625,0.514782609,24,24,1,Erratic,0.664169262,Erratic,A
IND,12400600,EG 45 8000HRS VALVE KIT DOM,04-01-2023,02-01-2025,2.125,1.586400538,0.557324106,16,23,1.4375,Lumpy,0.696289851,Lumpy,B
IND,12400601,EG 55 8000HRS VALVE KIT DOM,04-01-2023,03-01-2025,5.625,2.428320228,0.186366076,24,24,1,Smooth,1.158849349,Seasonal,A
IND,12400602,EG 75 8000HRS VALVE KIT DOM,04-01-2023,03-01-2025,11.33333333,7.568048779,0.445915451,24,24,1,Smooth,0.941728356,Smooth,A
IND,12400607,EG11-15 8000HRS R01 SER KIT DO,04-01-2023,02-01-2025,3.166666667,3.710345896,1.372853186,6,23,3.833333333,Lumpy,1.278006387,Lumpy,B
IND,12400613,EG75 8000HRS SERVICE KIT DOM,04-01-2023,03-01-2025,1.333333333,0.487950036,0.133928571,15,24,1.6,Intermittent,0.878811145,Intermittent,B
IND,12400646,8000 HRS VALVE KIT - 159 50/60,04-01-2023,03-01-2025,98.33333333,44.33632985,0.203290908,24,24,1,Smooth,1.104184388,Seasonal,A
IND,12400655,GREASE GUN KIT,04-01-2023,03-01-2025,34.33333333,16.47307861,0.23020651,24,24,1,Smooth,0.60801242,Smooth,B
IND,12400659,KIT ASSY.-DUCT EG 160PRE,04-01-2023,10-01-2024,1.6,0.894427191,0.3125,5,19,3.8,Intermittent,0.827059718,Intermittent,C
IND,12400691,KIT EG 110-TPL Z012871,04-01-2023,04-01-2023,1,0,0,1,1,1,Lumpy,0.05763034,NC,C
IND,12400702,E75 RETROFIT KIT AIR INLET HO,04-01-2023,03-01-2025,2.777777778,2.579456294,0.862305882,18,24,1.333333333,Lumpy,1.32003776,Seasonal,C
IND,12436030,DUST COLLECTOR DSK2501/2560,04-01-2023,03-01-2025,17.52173913,9.834399576,0.315022287,23,24,1.043478261,Smooth,1.081172112,Seasonal,C
IND,12436999,4000HrsKit 11-15kWand102 model,04-01-2023,01-01-2025,9.888888889,6.415870844,0.420936156,18,22,1.222222222,Smooth,1.101754185,Seasonal,B
IND,12437520,COUPLING ELEMENT ROTEX 48,04-01-2023,03-01-2025,174.75,36.54925206,0.043744416,24,24,1,Smooth,1.187917955,Seasonal,A
IND,12437590,COUPLING ELEMENT ROTEX 42,04-01-2023,03-01-2025,13.08695652,8.580702681,0.429900934,23,24,1.043478261,Smooth,1.334397263,Seasonal,C
IND,12437610,COUPLING ELEMENT ROTEX 55,04-01-2023,03-01-2025,12.25,6.475707113,0.27944878,24,24,1,Smooth,1.188521367,Seasonal,B
IND,12437999,4000HrsKit18kW-22kW except 13b,04-01-2023,01-01-2025,7.421052632,3.404503382,0.210463368,19,22,1.157894737,Smooth,0.845424138,Smooth,B
IND,12448399,HOSE TANK TO COOLER KIT,04-01-2023,03-01-2025,7.090909091,5.236402718,0.545333584,22,24,1.090909091,Erratic,0.676218324,Erratic,C
IND,12448499,HOSE MANIFOLD TO COOLER KIT,04-01-2023,03-01-2025,7.47826087,4.785105349,0.409432003,23,24,1.043478261,Smooth,1.043578787,Seasonal,C
IND,12448599,HOSE OIL INJECTION KIT,04-01-2023,03-01-2025,13.83333333,7.399569122,0.286127222,24,24,1,Smooth,1.066195238,Seasonal,C
IND,12473029,"Hose TVB to cooler Kit 30,37kW",04-01-2023,03-01-2025,2.1,0.994428926,0.224237843,10,24,2.4,Intermittent,1.145848147,Intermittent,C
IND,12473109,"Oring,Gasket kit -45kW(CD,CDV)",04-01-2023,02-01-2024,2.666666667,2.081665999,0.609375,3,11,3.666666667,Lumpy,0.532839266,NC,C
IND,12473119,"Pulse,Return,DrainLine F3-C,CV",04-01-2023,02-01-2025,1.5,0.755928946,0.253968254,8,23,2.875,Intermittent,1.114437296,Intermittent,C
IND,12473169,Hose TVB to cooler kit-F4-75kW,04-01-2023,03-01-2025,2.526315789,2.195156817,0.755015432,19,24,1.263157895,Erratic,0.953170401,Erratic,B
IND,12473189,Hose TVB to Airend kit-F4-75kW,04-01-2023,03-01-2025,2.5,2.139374459,0.732307692,14,24,1.714285714,Lumpy,0.837993555,Lumpy,C
IND,12473199,"Oring,Gasket Kit F4-75kW(C,CV)",04-01-2023,03-01-2025,3.222222222,1.895988197,0.346226481,18,24,1.333333333,Intermittent,0.976288081,Intermittent,C
IND,12473209,"Oring,Gasket Kit F4-75(CD",04-01-2023,10-01-2024,2,2.645751311,1.75,7,19,2.714285714,Lumpy,0.27438024,Lumpy,C
IND,12473729,Consumable Kit E05enX TO E15en,04-01-2023,03-01-2025,29.5,25.05467705,0.721329322,20,24,1.2,Erratic,0.840071382,Erratic,A
IND,12473839,Hose TVB to cooler kit-F4-55kW,04-01-2023,02-01-2025,1.916666667,1.378954369,0.51761471,12,23,1.916666667,Lumpy,1.226028362,Lumpy,C
IND,12474059,Hose assy TVB to  Cooler kit,04-01-2023,04-01-2023,1,0,0,1,1,1,Lumpy,0.05763034,NC,C
IND,12474069,Hose assy Cooler to TVB kit,04-01-2023,04-01-2023,1,0,0,1,1,1,Lumpy,0.05763034,NC,C
IND,12474352,HOSE ASSY TV-O/C KT-EG110-160P,04-01-2023,02-01-2025,1.5,0.707106781,0.222222222,2,23,11.5,Intermittent,0.112695165,NC,C
IND,12474354,HOSE ASSY O/C-TV KT-EG110-160P,04-01-2023,02-01-2025,1,0,0,2,23,11.5,Intermittent,0.094012679,NC,C
IND,12474366,HOSE ASSY-TANK-TV KIT- EG 160P,04-01-2023,11-01-2024,0.875,0.83452296,0.909620991,8,20,2.5,Lumpy,0.958623987,Lumpy,C
IND,124744229,SERVICE KIT F5 F6 WC,04-01-2023,03-01-2025,1.8,1.082325539,0.361552028,15,24,1.6,Intermittent,0.715349212,Intermittent,B
IND,124744239,VALVE SPARE KIT F5P,04-01-2023,03-01-2025,2.35,1.348488433,0.329274976,20,24,1.2,Smooth,0.656271399,Smooth,B
IND,124744389,THERMAL VALVE KIT CV WC,04-01-2023,01-01-2025,2.666666667,2.309401077,0.75,12,22,1.833333333,Lumpy,1.147148368,Lumpy,C
IND,124744399,O RING KIT WC F5,04-01-2023,03-01-2025,1.777777778,0.833333333,0.219726563,9,24,2.666666667,Intermittent,1.115902368,Intermittent,C
IND,12474729,AIR FILTER ELEMEMT KIT_PG 75E,04-01-2023,03-01-2025,83.8,48.53387314,0.335429971,20,24,1.2,Smooth,1.320488228,Seasonal,A
IND,12475859,AIR FILTER ELEMEMT KIT_580 CFM,04-01-2023,03-01-2025,13.625,6.768292444,0.246765936,24,24,1,Smooth,0.957009239,Smooth,B
IND,12475869,AIR FILTER ELEMENT KIT-410 CFM,04-01-2023,03-01-2025,16.16666667,15.46852812,0.915497188,24,24,1,Erratic,0.427517947,Erratic,B
IND,12476669,O-RING KIT,04-01-2023,11-01-2024,5,4.067610422,0.661818182,12,20,1.666666667,Lumpy,0.806525809,Lumpy,C
IND,12477079,HOSE ASSY OIL COOLER TO TV,04-01-2023,09-01-2024,1,0,0,3,18,6,Intermittent,1.057172946,NC,C
IND,12479039,EG11-22 8000HRS VALVE KIT SOL/,04-01-2023,02-01-2025,2.866666667,2.099886618,0.536583481,15,23,1.533333333,Lumpy,0.814582232,Lumpy,B
IND,12479109,EG75 8000HRS VALVE KIT DOM CD,04-01-2023,12-01-2024,2.571428571,0.975900073,0.144032922,7,21,3,Intermittent,1.034909541,Intermittent,B
IND,12479189,8000 HOURS SERVICE KIT,04-01-2023,02-01-2025,2.466666667,2.030716505,0.677762705,15,23,1.533333333,Lumpy,1.15427945,Lumpy,B
IND,12479649,ORING AND GASKET KIT 159 MODEL,04-01-2023,11-01-2024,3.1,2.806737925,0.819747948,10,20,2,Lumpy,0.730486151,Lumpy,C
IND,12480059,SERVICE KIT F4-75 50HZ,04-01-2023,02-01-2025,2.083333333,1.083624669,0.270545455,12,23,1.916666667,Intermittent,1.02265993,Intermittent,B
IND,12484839,CONSUMABLE KIT EG22P-EG45,04-01-2023,10-01-2023,3,0,0,2,7,3.5,Intermittent,0.926939681,NC,C
IND,12484849,SERVICE KIT EG22P-EG45,04-01-2023,03-01-2025,37.83333333,22.94542991,0.367826644,24,24,1,Smooth,1.189283769,Seasonal,A
IND,12484859,THERMAL VALVE KIT EG22P-EG45 C,04-01-2023,03-01-2025,19.66666667,12.11777949,0.379651025,24,24,1,Smooth,1.00090072,Seasonal,B
IND,12485140,THERMAL VALVE KIT 65 DEG C,04-01-2023,03-01-2025,77.86956522,42.45457931,0.297244333,23,24,1.043478261,Smooth,0.934539639,Smooth,A
IND,12485141,THERMAL VALVE KIT 75 DEG C,04-01-2023,03-01-2025,6.555555556,6.50087978,0.983388817,18,24,1.333333333,Lumpy,0.378297997,Lumpy,C
IND,12485146,VALVE KIT,04-01-2023,03-01-2025,36.13043478,14.2806428,0.156224498,23,24,1.043478261,Smooth,0.88764706,Smooth,A
IND,12485149,VALVE KIT,04-01-2023,03-01-2025,79.60869565,30.58184121,0.147572774,23,24,1.043478261,Smooth,1.139623047,Seasonal,A
IND,12485479,8000 HOURS KIT-EG 22P-30/50HZ,04-01-2023,12-01-2023,2.333333333,2.309401077,0.979591837,3,9,3,Lumpy,1.322240129,NC,C
IND,12485489,8000 HOURS KIT-EG 37-45/50HZ,04-01-2023,07-01-2024,5,5.099019514,1.04,6,16,2.666666667,Lumpy,1.342791127,Lumpy,B
IND,12485619,VALVES KIT EG55,04-01-2023,03-01-2025,11.85714286,6.482944657,0.29894034,21,24,1.142857143,Smooth,1.029533177,Seasonal,A
IND,12485639,THERMAL VALVE KIT EG 55 C,04-01-2023,03-01-2025,3.45,2.163695669,0.393327364,20,24,1.2,Smooth,0.697785936,Smooth,C
IND,12485689,MPV TO COOLER HOSE KIT EG 55,04-01-2023,09-01-2024,1,0,0,2,18,9,Intermittent,0.970850403,NC,C
IND,12485699,TVB TO COOLER IN HOSE KIT EG55,04-01-2023,03-01-2025,1,0,0,4,24,6,Intermittent,0.654843069,Intermittent,C
IND,12485709,COOLER OUT TO TVB HOSEKIT EG55,04-01-2023,09-01-2024,1,0,0,2,18,9,Intermittent,0.970850403,NC,C
IND,12485719,TVB TO AIREND HOSE KIT-EG55 C,04-01-2023,09-01-2024,1,0,0,3,18,6,Intermittent,1.057172946,NC,C
IND,12486189,"4000H SERVICE KIT EN73, 50/60H",04-01-2023,03-01-2025,8.5,9.156054463,1.160322953,10,24,2.4,Lumpy,0.633714448,Lumpy,B
IND,12486539,8000 HRS VALVE KIT - 102 EV-D,04-01-2023,03-01-2025,9.523809524,6.485514996,0.4637325,21,24,1.142857143,Smooth,0.905205646,Smooth,A
IND,12487059,SERVICE KIT EG22P-EG45,04-01-2023,03-01-2025,4.523809524,4.490200971,0.985196676,21,24,1.142857143,Erratic,1.024163685,Seasonal,B
IND,12487429,CONSUMABLES KIT EV 11 15,04-01-2023,03-01-2025,3.823529412,3.46834424,0.822840237,17,24,1.411764706,Lumpy,1.036513305,Lumpy,B
IND,12488219,CONSUMABLES KIT AT 4000 HOURS,04-01-2023,03-01-2025,10.6,9.256657836,0.762599807,15,24,1.6,Lumpy,1.179374983,Lumpy,B
IND,12488809,O-RING KIT EG 132P - 160P,04-01-2023,03-01-2025,1.727272727,0.786245393,0.207202216,11,24,2.181818182,Intermittent,0.991284484,Intermittent,C
IND,12489769,DRYER RETRO KIT - 100CFM,04-01-2023,04-01-2023,1,0,0,1,1,1,Lumpy,0.05763034,NC,C
IND,12491209,DRYER RETRO KIT - 400CFM,04-01-2023,04-01-2023,2,0,0,1,1,1,Lumpy,0.05763034,NC,C
IND,13232050,SHAFT G/D I/P E16 LIP SEAL,04-01-2023,02-01-2025,4.333333333,3.386246693,0.610650888,6,23,3.833333333,Lumpy,0.301844549,Lumpy,C
IND,13336111,COVER;GEARHSG(FLANGE MTG)  M/C,04-01-2023,03-01-2025,2.333333333,1.211060142,0.269387755,6,24,4,Intermittent,0.138553988,Intermittent,C
IND,13336214,HSG GEAR M/C CU 159,04-01-2023,02-01-2025,1.333333333,0.516397779,0.15,6,23,3.833333333,Intermittent,1.194554028,Intermittent,C
IND,13336257,SEAL HOUSING M/C AXIS-159 GD,04-01-2023,09-01-2023,1,0,0,2,6,3,Intermittent,0.162834737,NC,C
IND,13336259,INPUT SHAFT M/C (METRIC)  -159,04-01-2023,03-01-2025,14.75,7.254683645,0.241909496,24,24,1,Smooth,0.578576125,Smooth,A
IND,13336336,COVER;GEARHSG 225 (FLANGE) M/C,04-01-2023,02-01-2025,3.214285714,1.625686668,0.255802469,14,23,1.642857143,Intermittent,0.93342631,Intermittent,B
IND,13336338,INPUT SHAFT M/C AXIS-225,04-01-2023,03-01-2025,13.54166667,8.26716484,0.372708207,24,24,1,Smooth,0.787210059,Smooth,A
IND,13336339,WINDBACK-INPUT SHAFT AXIS-225,04-01-2023,03-01-2025,12.58333333,8.732332059,0.481580709,24,24,1,Smooth,0.812004114,Smooth,B
IND,13336572,INPUT SHAFT M/C AXIS-284,04-01-2023,03-01-2025,2.333333333,1.07308674,0.211502783,12,24,2,Intermittent,0.914198437,Intermittent,C
IND,13430020,SLEEVE; WEAR; 10S,04-01-2023,03-01-2025,19.83333333,13.11045606,0.436962509,24,24,1,Smooth,1.036274549,Seasonal,C
IND,13431010,SEAL; SHAFT; 12S(LIP),04-01-2023,03-01-2025,11.82608696,5.843817043,0.24418056,23,24,1.043478261,Smooth,1.161851234,Seasonal,B
IND,13436020,SLEEVE WEAR 73S,04-01-2023,03-01-2025,3.722222222,3.659083067,0.966362219,18,24,1.333333333,Lumpy,1.085536317,Seasonal,C
IND,13436029,SEAL SHAFT 28X40X10 AXIS-73CCW,04-01-2023,02-01-2025,4.263157895,3.856338293,0.818252638,19,23,1.210526316,Erratic,1.186383321,Seasonal,B
IND,13436088,INNER RING IR 40X45X20 (102),04-01-2023,03-01-2025,7.958333333,5.017180628,0.397443339,24,24,1,Smooth,0.899778459,Smooth,C
IND,13436181,Seal Shaft Axis 159 - CCW,04-01-2023,03-01-2025,11.16666667,9.087337902,0.66225653,24,24,1,Erratic,1.003588269,Seasonal,A
IND,13436196,KEY (METRIC) 10x8 L=40MM,04-01-2023,02-01-2025,1.666666667,1.211060142,0.528,6,23,3.833333333,Lumpy,0.698888674,Lumpy,C
IND,13436221,WINDBACK-INPUT SHAFT CU159,04-01-2023,03-01-2025,16.75,10.62503197,0.402374887,24,24,1,Smooth,0.923060107,Smooth,C
IND,13436254,SEAL SHAFT55X70X12 AXIS-159 CW,04-01-2023,03-01-2025,14.41666667,11.06076759,0.588627869,24,24,1,Erratic,0.95876336,Erratic,A
IND,13436256,SLEEVE WEAR - AXIS 159,04-01-2023,03-01-2025,22.45833333,9.088832932,0.163780123,24,24,1,Smooth,0.897595253,Smooth,B
IND,13436258,KEY (METRIC) 12x8 L=36MM,04-01-2023,03-01-2025,8.136363636,9.22881334,1.286562901,22,24,1.090909091,Erratic,0.829170632,Erratic,C
IND,13436272,SEAL SHAFT70X85X12 AXIS-225 CW,04-01-2023,03-01-2025,19.41666667,12.63162583,0.423222896,24,24,1,Smooth,0.439311892,Smooth,A
IND,13436293,INNER RING IR 60X70X25 (225),04-01-2023,03-01-2025,16.34782609,9.76360913,0.356698064,23,24,1.043478261,Smooth,0.585046133,Smooth,B
IND,13436333,KEY (METRIC) 14x9 L=63MM,04-01-2023,02-01-2025,5.631578947,11.42711457,4.117302821,19,23,1.210526316,Erratic,0.536540053,Erratic,C
IND,13436408,SEAL SHAFT45X60X12 AXIS-102 CW,04-01-2023,03-01-2025,9.208333333,4.432872919,0.231744,24,24,1,Smooth,0.977430839,Smooth,B
IND,13436551,WIND BACK INPUT SHAFT 284,04-01-2023,02-01-2025,1.9,1.523883927,0.643274854,10,23,2.3,Lumpy,0.980201646,Lumpy,C
IND,13436573,KEY (18X11X70) AXIS-284,04-01-2023,02-01-2025,4.5,4.428443419,0.968449931,10,23,2.3,Lumpy,0.872383837,Lumpy,C
IND,13436865,SLEEVE WEAR AXIS-53,04-01-2023,02-01-2025,2.727272727,2.195035721,0.647777778,11,23,2.090909091,Lumpy,0.929065747,Lumpy,C
IND,15301298,Tank to TV hose,04-01-2023,02-01-2025,2.1,0.994428926,0.224237843,10,23,2.3,Intermittent,0.841233114,Intermittent,C
IND,15301790,HOSE-TANK TO OIL COOLER,04-01-2023,03-01-2025,4.833333333,3.171430437,0.430543349,24,24,1,Smooth,0.7625104,Smooth,B
IND,15301791,HOSE-MPV TO A/F COOLER,04-01-2023,03-01-2025,3.45,2.350251946,0.464077648,20,24,1.2,Smooth,1.197597116,Seasonal,B
IND,15302115,Shroud Fan Dia 630,04-01-2023,04-01-2023,1,0,0,1,1,1,Lumpy,0.05763034,NC,C
IND,15302426,AFTER COOLER ASSY WC E250,04-01-2023,04-01-2023,1,0,0,1,1,1,Lumpy,0.05763034,NC,C
IND,15302427,OIL COOLER ASSY WC E250,04-01-2023,04-01-2023,1,0,0,1,1,1,Lumpy,0.05763034,NC,B
IND,15302436,After Cooler Assy,04-01-2023,12-01-2024,1.857142857,1.864454471,1.007889546,7,21,3,Lumpy,1.313504565,Lumpy,B
IND,15302437,Oil Cooler Assy,04-01-2023,10-01-2024,2,1.732050808,0.75,5,19,3.8,Lumpy,1.300797519,Lumpy,B
IND,15302763,Hose-3 inch Discharge,04-01-2023,03-01-2025,2.909090909,1.814086296,0.388867188,11,24,2.181818182,Intermittent,0.909685538,Intermittent,B
IND,15302764,Hose-2 1/2inch MPV to Tank,04-01-2023,12-01-2024,2,1,0.25,3,21,7,Intermittent,0.089235436,NC,C
IND,15302783,Hose Manifold to Oilcooler,04-01-2023,03-01-2025,3.260869565,2.199532829,0.454981818,23,24,1.043478261,Smooth,0.971277548,Smooth,C
IND,15302784,Hose Oil Cooler to Manifold,04-01-2023,03-01-2025,3.2,2.462348045,0.592105263,20,24,1.2,Erratic,1.196035661,Seasonal,C
IND,15303057,Hose 2 1/2 MPV to Cooler,04-01-2023,12-01-2024,1.666666667,1.370688834,0.676363636,12,21,1.75,Lumpy,1.050911358,Lumpy,C
IND,15303156,Hose 1 1/4in Oil cooler out,04-01-2023,10-01-2024,2.833333333,1.834847859,0.419377163,6,19,3.166666667,Intermittent,1.165971,Intermittent,C
IND,15303157,Hose 1 1/4in Oil cooler in,04-01-2023,01-01-2025,4.764705882,4.981583731,1.093106996,17,22,1.294117647,Erratic,1.17751337,Erratic,B
IND,15303467,3/8 HOSE OC TO AIREND,04-01-2023,03-01-2025,4.166666667,2.662373996,0.408282353,18,24,1.333333333,Intermittent,1.020427303,Seasonal,C
IND,15303468,3/8 HOSE AIREND TO OC,04-01-2023,03-01-2025,3.9,2.35975021,0.366102633,20,24,1.2,Smooth,1.069219384,Seasonal,C
IND,15303477,HOSE 2 1/2IN MPV TO COOLER,04-01-2023,06-01-2024,2.6,3.577708764,1.893491124,5,15,3,Lumpy,0.336276645,Lumpy,C
IND,15303479,HOSE 1 1/4IN OIL COOLER OUT,04-01-2023,12-01-2024,2.142857143,2.193062655,1.047407407,7,21,3,Lumpy,0.490624822,Lumpy,C
IND,15304140,HOSE 1 INCH,04-01-2023,02-01-2025,3.0625,1.87860764,0.376287658,16,23,1.4375,Intermittent,0.706078632,Intermittent,C
